timestamp,midprice,midprice_mean,midprice_mkt,book-imbalance-0.7-5-1-midprice,book-imbalance-0.8-5-1-midprice,book-imbalance-0.9-5-1-midprice,book-imbalance-0.7-5-1-midprice_mean,book-imbalance-0.8-5-1-midprice_mean,book-imbalance-0.9-5-1-midprice_mean,book-imbalance-0.7-5-1-midprice_mkt,book-imbalance-0.8-5-1-midprice_mkt,book-imbalance-0.9-5-1-midprice_mkt
2024-04-09 17:38:10.288417,100175000.0,100174500.0,100180719.689,6719.842,7847.243,8521.107,7219.842,8347.243,9021.107,1000.153,2127.554,2801.418
2024-04-09 17:38:11.299229,100175000.0,100174500.0,100180708.885,6716.855,7844.117,8517.937,7216.855,8344.117,9017.937,1007.97,2135.232,2809.052
2024-04-09 17:38:12.300634,100175000.0,100175100.0,100180708.885,143.908,63.469,7.105,43.908,-36.531,-92.895,-5564.977,-5645.416,-5701.78
2024-04-09 17:38:13.305540,100175000.0,100175100.0,100181637.65,378.724,311.759,261.041,278.724,211.759,161.041,-6258.926,-6325.891,-6376.609
2024-04-09 17:38:14.308311,100175000.0,100175100.0,100181643.448,380.176,313.287,262.599,280.176,213.287,162.599,-6263.272,-6330.161,-6380.849
2024-04-09 17:38:15.310810,100175000.0,100174000.0,100180247.525,-3339.322,-3363.157,-3373.844,-2339.322,-2363.157,-2373.844,-8586.847,-8610.682,-8621.369
2024-04-09 17:38:16.313985,100175000.0,100174000.0,100180252.734,-3338.349,-3362.115,-3372.769,-2338.349,-2362.115,-2372.769,-8591.083,-8614.849,-8625.503
2024-04-09 17:38:17.318056,100175000.0,100174000.0,100193393.977,-1013.931,-1092.547,-1153.987,-13.931,-92.547,-153.987,-19407.908,-19486.524,-19547.964
2024-04-09 17:38:18.319377,100175000.0,100174000.0,100193394.984,-1011.574,-1089.872,-1151.131,-11.574,-89.872,-151.131,-19406.558,-19484.856,-19546.115
2024-04-09 17:38:19.328929,100175000.0,100174000.0,100194143.496,-835.209,-949.798,-1030.506,164.791,50.202,-30.506,-19978.705,-20093.294,-20174.002
2024-04-09 17:38:20.329912,100175000.0,100175000.0,100194143.496,219.986,-62.911,-233.859,219.986,-62.911,-233.859,-18923.51,-19206.407,-19377.355
2024-04-09 17:38:21.341483,100175000.0,100175000.0,100194156.01,223.288,-60.39,-231.739,223.288,-60.39,-231.739,-18932.722,-19216.4,-19387.749
2024-04-09 17:38:22.352608,100175000.0,100175000.0,100194663.212,373.135,49.132,-141.971,373.135,49.132,-141.971,-19290.077,-19614.08,-19805.183
2024-04-09 17:38:23.362886,100175000.0,100175000.0,100194663.212,373.135,49.132,-141.971,373.135,49.132,-141.971,-19290.077,-19614.08,-19805.183
2024-04-09 17:38:24.373832,100175000.0,100175000.0,100194663.212,373.135,49.132,-141.971,373.135,49.132,-141.971,-19290.077,-19614.08,-19805.183
2024-04-09 17:38:25.385536,100175500.0,100176400.0,100194142.857,1472.65,1076.668,835.298,572.65,176.668,-64.702,-17170.207,-17566.189,-17807.559
2024-04-09 17:38:26.391091,100175500.0,100176400.0,100194175.127,1476.058,1078.599,836.52,576.058,178.599,-63.48,-17199.069,-17596.528,-17838.607
2024-04-09 17:38:27.406421,100175000.0,100174100.0,100194688.918,1917.161,1484.651,1218.912,2817.161,2384.651,2118.912,-17771.757,-18204.267,-18470.006
2024-04-09 17:38:28.408167,100175000.0,100174100.0,100194701.783,1922.292,1488.147,1221.656,2822.292,2388.147,2121.656,-17779.491,-18213.636,-18480.127
2024-04-09 17:38:29.409005,100175000.0,100174100.0,100194701.783,1922.292,1488.147,1221.656,2822.292,2388.147,2121.656,-17779.491,-18213.636,-18480.127
2024-04-09 17:38:30.422624,100175000.0,100174100.0,100194701.783,1922.292,1488.147,1221.656,2822.292,2388.147,2121.656,-17779.491,-18213.636,-18480.127
2024-04-09 17:38:31.422784,100175000.0,100174100.0,100194714.656,1927.49,1491.672,1224.416,2827.49,2391.672,2124.416,-17787.166,-18222.984,-18490.24
2024-04-09 17:38:32.426584,100175000.0,100173100.0,100194714.656,880.981,608.651,429.672,2780.981,2508.651,2329.672,-18833.675,-19106.005,-19284.984
2024-04-09 17:38:33.438807,100175000.0,100173100.0,100194727.538,886.194,612.171,432.42,2786.194,2512.171,2332.42,-18841.344,-19115.367,-19295.118
2024-04-09 17:38:34.439512,100175000.0,100173100.0,100194727.538,1424.093,1138.319,946.302,3324.093,3038.319,2846.302,-18303.445,-18589.219,-18781.236
2024-04-09 17:38:35.444415,100175000.0,100173100.0,100194742.434,918.979,647.056,468.719,2818.979,2547.056,2368.719,-18823.455,-19095.378,-19273.715
2024-04-09 17:38:36.444987,100175000.0,100173100.0,100194742.434,1455.757,1171.955,981.303,3355.757,3071.955,2881.303,-18286.677,-18570.479,-18761.131
2024-04-09 17:38:37.448649,100175000.0,100173100.0,100194755.233,1461.196,1175.594,984.128,3361.196,3075.594,2884.128,-18294.037,-18579.639,-18771.105
2024-04-09 17:38:38.448759,100175500.0,100175000.0,100177767.442,1115.077,770.121,554.331,1615.077,1270.121,1054.331,-1152.365,-1497.321,-1713.111
2024-04-09 17:38:39.461269,100175500.0,100175000.0,100164863.636,843.733,571.026,390.777,1343.733,1071.026,890.777,11480.097,11207.39,11027.141
2024-04-09 17:38:40.471565,100175500.0,100175000.0,100165941.176,879.925,598.809,414.2,1379.925,1098.809,914.2,10438.749,10157.633,9973.024
2024-04-09 17:38:41.473988,100175500.0,100175000.0,100166039.604,915.762,638.613,456.34,1415.762,1138.613,956.34,10376.158,10099.009,9916.736
2024-04-09 17:38:42.477741,100175000.0,100173900.0,100183444.444,1536.326,1230.265,1032.38,2636.326,2330.265,2132.38,-6908.118,-7214.179,-7412.064
2024-04-09 17:38:43.487019,100175500.0,100175900.0,100160547.085,-616.616,-700.529,-761.245,-1016.616,-1100.529,-1161.245,14336.299,14252.386,14191.67
2024-04-09 17:38:44.499237,100174500.0,100174600.0,100187032.258,2064.974,1847.29,1700.111,1964.974,1747.29,1600.111,-10467.284,-10684.968,-10832.147
2024-04-09 17:38:45.501410,100175500.0,100175900.0,100160547.085,-566.797,-657.049,-721.613,-966.797,-1057.049,-1121.613,14386.118,14295.866,14231.302
2024-04-09 17:38:46.506464,100175500.0,100175900.0,100160567.568,-545.424,-632.237,-694.664,-945.424,-1032.237,-1094.664,14387.008,14300.195,14237.768
2024-04-09 17:38:47.521987,100175500.0,100175900.0,100160567.568,-545.424,-632.237,-694.664,-945.424,-1032.237,-1094.664,14387.008,14300.195,14237.768
2024-04-09 17:38:48.522123,100175000.0,100175800.0,100187870.968,844.881,634.621,509.43,44.881,-165.379,-290.57,-12026.087,-12236.347,-12361.538
2024-04-09 17:38:49.535064,100177500.0,100177400.0,100156508.182,-1635.042,-1855.598,-1984.262,-1535.042,-1755.598,-1884.262,19356.776,19136.22,19007.556
2024-04-09 17:38:50.539169,100177500.0,100177400.0,100156508.413,-2164.33,-2374.606,-2491.799,-2064.33,-2274.606,-2391.799,18827.257,18616.981,18499.788
2024-04-09 17:38:51.539411,100178000.0,100178900.0,100170209.464,-1100.848,-1423.881,-1612.058,-2000.848,-2323.881,-2512.058,6689.688,6366.655,6178.478
2024-04-09 17:38:52.550763,100177500.0,100177400.0,100156508.413,-2164.33,-2374.606,-2491.799,-2064.33,-2274.606,-2391.799,18827.257,18616.981,18499.788
2024-04-09 17:38:53.554032,100177500.0,100177400.0,100156508.644,-2163.214,-2373.4,-2490.548,-2063.214,-2273.4,-2390.548,18828.142,18617.956,18500.808
2024-04-09 17:38:54.558133,100177500.0,100177400.0,100156508.644,-2163.214,-2373.4,-2490.548,-2063.214,-2273.4,-2390.548,18828.142,18617.956,18500.808
2024-04-09 17:38:55.560274,100196500.0,100181500.0,100196500.0,-21726.363,-21877.77,-21953.926,-6726.363,-6877.77,-6953.926,-21726.363,-21877.77,-21953.926
2024-04-09 17:38:56.561122,100155500.0,100169300.0,100155006.096,2428.934,1767.589,1429.871,-11371.066,-12032.411,-12370.129,2922.838,2261.493,1923.775
2024-04-09 17:38:57.564577,100155500.0,100170100.0,100155006.218,2509.728,1868.969,1538.799,-12090.272,-12731.031,-13061.201,3003.51,2362.751,2032.581
2024-04-09 17:38:58.565187,100155500.0,100170100.0,100155006.309,2568.587,1934.399,1607.953,-12031.413,-12665.601,-12992.047,3062.278,2428.09,2101.644
2024-04-09 17:38:59.578339,100155500.0,100170100.0,100155007.14,2691.267,2061.951,1738.647,-11908.733,-12538.049,-12861.353,3184.127,2554.811,2231.507
2024-04-09 17:39:00.587490,100155500.0,100170100.0,100155007.14,2691.267,2061.951,1738.647,-11908.733,-12538.049,-12861.353,3184.127,2554.811,2231.507
2024-04-09 17:39:01.591729,100155500.0,100170100.0,100155008.871,3567.37,3042.196,2779.366,-11032.63,-11557.804,-11820.634,4058.499,3533.325,3270.495
2024-04-09 17:39:02.600967,100155500.0,100170100.0,100155016.931,6082.235,5876.554,5804.346,-8517.765,-8723.446,-8795.654,6565.304,6359.623,6287.415
2024-04-09 17:39:03.612294,100155500.0,100170100.0,100155017.022,6127.271,5920.87,5848.152,-8472.729,-8679.13,-8751.848,6610.249,6403.848,6331.13
2024-04-09 17:39:04.614029,100155500.0,100170100.0,100155017.772,6285.185,6098.073,6036.778,-8314.815,-8501.927,-8563.222,6767.413,6580.301,6519.006
2024-04-09 17:39:05.616935,100155500.0,100170100.0,100155018.851,6498.817,6337.388,6291.242,-8101.183,-8262.612,-8308.758,6979.966,6818.537,6772.391
2024-04-09 17:39:06.620496,100155500.0,100170100.0,100155019.284,6580.219,6428.439,6387.962,-8019.781,-8171.561,-8212.038,7060.935,6909.155,6868.678
2024-04-09 17:39:07.623115,100155500.0,100170100.0,100155019.638,6645.24,6501.107,6465.115,-7954.76,-8098.893,-8134.885,7125.602,6981.469,6945.477
2024-04-09 17:39:08.624055,100155500.0,100170100.0,100155022.573,7131.664,7042.88,7039.056,-7468.336,-7557.12,-7560.944,7609.091,7520.307,7516.483
2024-04-09 17:39:09.636306,100155500.0,100170100.0,100155026.382,7653.44,7619.649,7647.107,-6946.56,-6980.351,-6952.893,8127.058,8093.267,8120.725
2024-04-09 17:39:10.638078,100155500.0,100170100.0,100155026.382,7653.44,7619.649,7647.107,-6946.56,-6980.351,-6952.893,8127.058,8093.267,8120.725
2024-04-09 17:39:11.649475,100155500.0,100171600.0,100155214.455,13116.74,12815.737,12653.286,-2983.26,-3284.263,-3446.714,13402.285,13101.282,12938.831
2024-04-09 17:39:12.651909,100155500.0,100170100.0,100155221.754,9491.232,9325.201,9262.921,-5108.768,-5274.799,-5337.079,9769.478,9603.447,9541.167
2024-04-09 17:39:13.655763,100155500.0,100170100.0,100155268.593,10292.627,10193.892,10166.93,-4307.373,-4406.108,-4433.07,10524.034,10425.299,10398.337
2024-04-09 17:39:14.658141,100155500.0,100171600.0,100155283.408,12902.151,12674.488,12562.098,-3197.849,-3425.512,-3537.902,13118.743,12891.08,12778.69
2024-04-09 17:39:15.661022,100155500.0,100170100.0,100155347.801,11369.849,11335.539,11338.126,-3230.151,-3264.461,-3261.874,11522.048,11487.738,11490.325
2024-04-09 17:39:16.663846,100155500.0,100170100.0,100155362.716,11530.533,11501.836,11506.18,-3069.467,-3098.164,-3093.82,11667.817,11639.12,11643.464
2024-04-09 17:39:17.664121,100177500.0,100177800.0,100171103.943,-4406.849,-5037.164,-5375.116,-4706.849,-5337.164,-5675.116,1989.208,1358.893,1020.941
2024-04-09 17:39:18.666328,100177500.0,100177800.0,100171103.943,-4402.865,-5033.641,-5371.885,-4702.865,-5333.641,-5671.885,1993.192,1362.416,1024.172
2024-04-09 17:39:19.670103,100177500.0,100177900.0,100171108.455,-4917.149,-5435.971,-5716.509,-5317.149,-5835.971,-6116.509,1474.396,955.574,675.036
2024-04-09 17:39:20.674911,100177500.0,100178700.0,100171108.455,-10800.624,-12418.234,-13299.619,-12000.624,-13618.234,-14499.619,-4409.079,-6026.689,-6908.074
2024-04-09 17:39:21.684289,100177500.0,100178700.0,100171108.455,-10792.925,-12411.254,-13293.181,-11992.925,-13611.254,-14493.181,-4401.38,-6019.709,-6901.636
2024-04-09 17:39:22.687628,100177500.0,100178700.0,100171112.971,-10786.179,-12405.191,-13287.648,-11986.179,-13605.191,-14487.648,-4399.15,-6018.162,-6900.619
2024-04-09 17:39:23.697420,100177500.0,100178700.0,100171112.971,-7108.758,-8290.624,-8967.526,-8308.758,-9490.624,-10167.526,-721.729,-1903.595,-2580.497
2024-04-09 17:39:24.700191,100177500.0,100178700.0,100184483.735,-2597.665,-3053.66,-3309.826,-3797.665,-4253.66,-4509.826,-9581.4,-10037.395,-10293.561
2024-04-09 17:39:25.711149,100178000.0,100179200.0,100173596.207,-1945.491,-2656.085,-3087.685,-3145.491,-3856.085,-4287.685,2458.302,1747.708,1316.108
2024-04-09 17:39:26.722117,100179000.0,100180500.0,100173066.986,-2408.116,-3262.177,-3771.749,-3908.116,-4762.177,-5271.749,3524.898,2670.837,2161.265
2024-04-09 17:39:27.722752,100179000.0,100180500.0,100173066.986,-2405.683,-3259.957,-3769.671,-3905.683,-4759.957,-5269.671,3527.331,2673.057,2163.343
2024-04-09 17:39:28.733703,100179000.0,100180500.0,100173066.986,-2405.683,-3259.957,-3769.671,-3905.683,-4759.957,-5269.671,3527.331,2673.057,2163.343
2024-04-09 17:39:29.744501,100179000.0,100180500.0,100173071.194,-2404.692,-3258.892,-3768.572,-3904.692,-4758.892,-5268.572,3524.114,2669.914,2160.234
2024-04-09 17:39:30.745544,100179000.0,100180500.0,100173966.592,-2201.386,-3041.39,-3544.729,-3701.386,-4541.39,-5044.729,2832.022,1992.018,1488.679
2024-04-09 17:39:31.750180,100178500.0,100179900.0,100161578.459,-7453.406,-8512.224,-9122.402,-8853.406,-9912.224,-10522.402,9468.135,8409.317,7799.139
2024-04-09 17:39:32.750619,100177500.0,100177700.0,100156217.611,-10514.642,-10324.275,-10193.07,-10714.642,-10524.275,-10393.07,10767.747,10958.114,11089.319
2024-04-09 17:39:33.756162,100177500.0,100177400.0,100156217.722,-9365.225,-9378.254,-9356.245,-9265.225,-9278.254,-9256.245,11917.053,11904.024,11926.033
2024-04-09 17:39:34.759044,100177500.0,100177900.0,100156217.722,-10171.583,-10092.582,-10010.999,-10571.583,-10492.582,-10410.999,11110.695,11189.696,11271.279
2024-04-09 17:39:35.761641,100177500.0,100177400.0,100156217.722,-9365.225,-9378.254,-9356.245,-9265.225,-9278.254,-9256.245,11917.053,11904.024,11926.033
2024-04-09 17:39:36.764133,100177500.0,100177400.0,100156217.722,-9365.225,-9378.254,-9356.245,-9265.225,-9278.254,-9256.245,11917.053,11904.024,11926.033
2024-04-09 17:39:37.777084,100177500.0,100177400.0,100156217.832,-9364.101,-9377.05,-9355.002,-9264.101,-9277.05,-9255.002,11918.067,11905.118,11927.166
2024-04-09 17:39:38.783667,100177500.0,100177400.0,100156217.832,-9364.101,-9377.05,-9355.002,-9264.101,-9277.05,-9255.002,11918.067,11905.118,11927.166
2024-04-09 17:39:39.787511,100177500.0,100177400.0,100156217.942,-9362.975,-9375.845,-9353.76,-9262.975,-9275.845,-9253.76,11919.083,11906.213,11928.298
2024-04-09 17:39:40.797912,100177500.0,100177400.0,100156217.942,-9346.472,-9366.731,-9347.46,-9246.472,-9266.731,-9247.46,11935.586,11915.327,11934.598
2024-04-09 17:39:41.808490,100177500.0,100177400.0,100156217.942,-9346.472,-9366.731,-9347.46,-9246.472,-9266.731,-9247.46,11935.586,11915.327,11934.598
2024-04-09 17:39:42.812174,100177500.0,100178100.0,100156229.578,-9995.56,-9932.824,-9857.441,-10595.56,-10532.824,-10457.441,11274.862,11337.598,11412.981
2024-04-09 17:39:43.813023,100177500.0,100178100.0,100156229.578,-9995.56,-9932.824,-9857.441,-10595.56,-10532.824,-10457.441,11274.862,11337.598,11412.981
2024-04-09 17:39:44.824749,100177500.0,100178100.0,100156229.701,-9994.473,-9931.655,-9856.231,-10594.473,-10531.655,-10456.231,11275.826,11338.644,11414.068
2024-04-09 17:39:45.836048,100177500.0,100177400.0,100156229.701,-9229.491,-9241.968,-9219.095,-9129.491,-9141.968,-9119.095,12040.808,12028.331,12051.204
2024-04-09 17:39:46.839527,100177500.0,100177400.0,100156229.824,-9228.333,-9240.734,-9217.826,-9128.333,-9140.734,-9117.826,12041.843,12029.442,12052.35
2024-04-09 17:39:47.839752,100177500.0,100177400.0,100156229.824,-9228.333,-9240.734,-9217.826,-9128.333,-9140.734,-9117.826,12041.843,12029.442,12052.35
2024-04-09 17:39:48.842106,100177500.0,100177400.0,100156229.947,-9227.176,-9239.5,-9216.557,-9127.176,-9139.5,-9116.557,12042.877,12030.553,12053.496
2024-04-09 17:39:49.845970,100177500.0,100177500.0,100156250.0,-9608.781,-9554.841,-9490.441,-9608.781,-9554.841,-9490.441,11641.219,11695.159,11759.559
2024-04-09 17:39:50.848415,100177500.0,100178100.0,100156250.0,-6090.732,-6333.623,-6459.384,-6690.732,-6933.623,-7059.384,15159.268,14916.377,14790.616
2024-04-09 17:39:51.851621,100177500.0,100178100.0,100156250.145,-6083.761,-6327.346,-6453.542,-6683.761,-6927.346,-7053.542,15166.094,14922.509,14796.313
2024-04-09 17:39:52.866671,100177500.0,100178100.0,100156251.609,-6071.473,-6314.319,-6440.198,-6671.473,-6914.319,-7040.198,15176.918,14934.072,14808.193
2024-04-09 17:39:53.871803,100177500.0,100178100.0,100156353.038,-8650.957,-8648.344,-8612.703,-9250.957,-9248.344,-9212.703,12496.005,12498.618,12534.259
2024-04-09 17:39:54.874889,100177500.0,100178100.0,100156353.038,-8647.384,-8645.284,-8609.954,-9247.384,-9245.284,-9209.954,12499.578,12501.678,12537.008
2024-04-09 17:39:55.877956,100177500.0,100178100.0,100156353.328,-8646.012,-8643.87,-8608.529,-9246.012,-9243.87,-9208.529,12500.66,12502.802,12538.143
2024-04-09 17:39:56.878053,100177500.0,100178100.0,100156353.328,-8646.012,-8643.87,-8608.529,-9246.012,-9243.87,-9208.529,12500.66,12502.802,12538.143
2024-04-09 17:39:57.885737,100177000.0,100176900.0,100156783.582,-6189.212,-6205.614,-6211.572,-6089.212,-6105.614,-6111.572,14027.206,14010.804,14004.846
2024-04-09 17:39:58.886613,100177000.0,100176900.0,100167459.834,-4595.082,-4758.427,-4841.863,-4495.082,-4658.427,-4741.863,4945.084,4781.739,4698.303
2024-04-09 17:39:59.896274,100177500.0,100177900.0,100185519.62,-11281.823,-12471.24,-13121.986,-11681.823,-12871.24,-13521.986,-19301.443,-20490.86,-21141.606
2024-04-09 17:40:00.906408,100177000.0,100177200.0,100186577.967,-4025.458,-4198.745,-4285.509,-4225.458,-4398.745,-4485.509,-13603.425,-13776.712,-13863.476
2024-04-09 17:40:01.908874,100177000.0,100177700.0,100156820.313,-18595.991,-19794.805,-20386.033,-19295.991,-20494.805,-21086.033,1583.696,384.882,-206.346
2024-04-09 17:40:02.912713,100177000.0,100177700.0,100156900.585,-18560.564,-19765.479,-20360.059,-19260.564,-20465.479,-21060.059,1538.851,333.936,-260.644
2024-04-09 17:40:03.921839,100198500.0,100183600.0,100198290.588,-18469.617,-19200.64,-19647.851,-3569.617,-4300.64,-4747.851,-18260.205,-18991.228,-19438.439
2024-04-09 17:40:04.932620,100177000.0,100177700.0,100158369.231,-5587.106,-6176.052,-6529.283,-6287.106,-6876.052,-7229.283,13043.663,12454.717,12101.486
2024-04-09 17:40:05.936384,100177000.0,100177700.0,100158381.443,-6069.925,-6672.323,-7044.752,-6769.925,-7372.323,-7744.752,12548.632,11946.234,11573.805
2024-04-09 17:40:06.937091,100177000.0,100177200.0,100158381.443,-4737.743,-4839.027,-4899.765,-4937.743,-5039.027,-5099.765,13880.814,13779.53,13718.792
2024-04-09 17:40:07.949079,100177000.0,100177500.0,100158393.782,-15213.662,-16311.193,-16923.56,-15713.662,-16811.193,-17423.56,3392.556,2295.025,1682.658
2024-04-09 17:40:08.961845,100177000.0,100177300.0,100158393.782,-8109.566,-7918.696,-7796.658,-8409.566,-8218.696,-8096.658,10496.652,10687.522,10809.56
2024-04-09 17:40:09.977222,100177000.0,100177300.0,100158381.443,-8111.877,-7920.705,-7798.48,-8411.877,-8220.705,-8098.48,10506.68,10697.852,10820.077
2024-04-09 17:40:10.989811,100177000.0,100177500.0,100158393.782,-15213.662,-16311.193,-16923.56,-15713.662,-16811.193,-17423.56,3392.556,2295.025,1682.658
2024-04-09 17:40:11.999824,100177000.0,100177300.0,100158393.782,-8109.566,-7918.696,-7796.658,-8409.566,-8218.696,-8096.658,10496.652,10687.522,10809.56
2024-04-09 17:40:13.009380,100177000.0,100177300.0,100158393.782,-8109.566,-7918.696,-7796.658,-8409.566,-8218.696,-8096.658,10496.652,10687.522,10809.56
2024-04-09 17:40:14.019177,100177000.0,100177300.0,100158406.25,-8107.25,-7916.684,-7794.833,-8407.25,-8216.684,-8094.833,10486.5,10677.066,10798.917
2024-04-09 17:40:15.023188,100177000.0,100177300.0,100158406.25,-8107.25,-7916.684,-7794.833,-8407.25,-8216.684,-8094.833,10486.5,10677.066,10798.917
2024-04-09 17:40:16.025820,100177000.0,100177300.0,100158418.848,-8104.931,-7914.67,-7793.007,-8404.931,-8214.67,-8093.007,10476.221,10666.482,10788.145
2024-04-09 17:40:17.026568,100177000.0,100177300.0,100158869.565,-8033.165,-7852.97,-7737.399,-8333.165,-8152.97,-8037.399,10097.27,10277.465,10393.036
2024-04-09 17:40:18.030470,100177500.0,100178500.0,100157840.467,-6299.248,-6297.644,-6295.588,-7299.248,-7297.644,-7295.588,13360.285,13361.889,13363.945
2024-04-09 17:40:19.037898,100177500.0,100178500.0,100158000.0,-6288.405,-6290.669,-6290.307,-7288.405,-7290.669,-7290.307,13211.595,13209.331,13209.693
2024-04-09 17:40:20.050192,100198500.0,100183300.0,100198031.496,-39853.083,-41700.901,-42608.643,-24653.083,-26500.901,-27408.643,-39384.579,-41232.397,-42140.139
2024-04-09 17:40:21.054343,100198500.0,100183300.0,100198031.496,-36492.334,-37652.611,-38253.488,-21292.334,-22452.611,-23053.488,-36023.83,-37184.107,-37784.984
2024-04-09 17:40:22.058988,100198500.0,100183300.0,100198035.294,-35935.483,-37044.732,-37619.961,-20735.483,-21844.732,-22419.961,-35470.777,-36580.026,-37155.255
2024-04-09 17:40:23.067622,100198500.0,100183300.0,100198035.294,-36805.067,-38248.296,-38992.568,-21605.067,-23048.296,-23792.568,-36340.361,-37783.59,-38527.862
2024-04-09 17:40:24.078673,100198500.0,100183300.0,100198035.294,-36823.548,-38260.408,-39001.424,-21623.548,-23060.408,-23801.424,-36358.842,-37795.702,-38536.718
2024-04-09 17:40:25.081328,100198500.0,100183300.0,100198042.735,-35436.052,-36510.886,-37070.712,-20236.052,-21310.886,-21870.712,-34978.787,-36053.621,-36613.447
2024-04-09 17:40:26.083702,100198500.0,100186000.0,100198042.735,-13667.129,-13755.87,-13836.095,-1167.129,-1255.87,-1336.095,-13209.864,-13298.605,-13378.83
2024-04-09 17:40:27.084557,100198500.0,100186000.0,100198043.668,-13661.331,-13750.984,-13831.741,-1161.331,-1250.984,-1331.741,-13204.999,-13294.652,-13375.409
2024-04-09 17:40:28.095324,100198500.0,100186000.0,100198043.668,-13661.331,-13750.984,-13831.741,-1161.331,-1250.984,-1331.741,-13204.999,-13294.652,-13375.409
2024-04-09 17:40:29.097193,100198500.0,100188400.0,100198043.668,-10139.829,-10292.961,-10409.196,-39.829,-192.961,-309.196,-9683.497,-9836.629,-9952.864
2024-04-09 17:40:30.103357,100189000.0,100185700.0,100186528.855,612.72,556.182,498.267,3912.72,3856.182,3798.267,3083.865,3027.327,2969.412
2024-04-09 17:40:31.112608,100189000.0,100183100.0,100178004.537,-33409.135,-34509.017,-35004.952,-27509.135,-28609.017,-29104.952,-22413.672,-23513.554,-24009.489
2024-04-09 17:40:32.115574,100189000.0,100183200.0,100178004.538,-19930.344,-20172.691,-20305.386,-14130.344,-14372.691,-14505.386,-8934.882,-9177.229,-9309.924
2024-04-09 17:40:33.126052,100189000.0,100183200.0,100178004.538,-11616.092,-11771.778,-11884.683,-5816.092,-5971.778,-6084.683,-620.63,-776.316,-889.221
2024-04-09 17:40:34.126312,100189000.0,100183200.0,100178004.538,-11618.837,-11774.922,-11888.062,-5818.837,-5974.922,-6088.062,-623.375,-779.46,-892.6
2024-04-09 17:40:35.139830,100189000.0,100183200.0,100178009.076,-11588.515,-11756.109,-11873.308,-5788.515,-5956.109,-6073.308,-597.591,-765.185,-882.384
2024-04-09 17:40:36.143383,100189000.0,100183200.0,100178009.076,-11588.515,-11756.109,-11873.308,-5788.515,-5956.109,-6073.308,-597.591,-765.185,-882.384
2024-04-09 17:40:37.144057,100189000.0,100183100.0,100178009.078,-18883.625,-19253.849,-19442.345,-12983.625,-13353.849,-13542.345,-7892.703,-8262.927,-8451.423
2024-04-09 17:40:38.154360,100189000.0,100183100.0,100178009.078,-18883.625,-19253.849,-19442.345,-12983.625,-13353.849,-13542.345,-7892.703,-8262.927,-8451.423
2024-04-09 17:40:39.161846,100188000.0,100183900.0,100179089.597,-21385.578,-21679.368,-21791.926,-17285.578,-17579.368,-17691.926,-12475.175,-12768.965,-12881.523
2024-04-09 17:40:40.167345,100188000.0,100183900.0,100179098.458,-21409.623,-21689.268,-21797.295,-17309.623,-17589.268,-17697.295,-12508.081,-12787.726,-12895.753
2024-04-09 17:40:41.172092,100188000.0,100183900.0,100179098.507,-21408.629,-21688.171,-21796.143,-17308.629,-17588.171,-17696.143,-12507.136,-12786.678,-12894.65
2024-04-09 17:40:42.182722,100188000.0,100183900.0,100179098.507,-21408.629,-21688.171,-21796.143,-17308.629,-17588.171,-17696.143,-12507.136,-12786.678,-12894.65
2024-04-09 17:40:43.185083,100188000.0,100183900.0,100179108.543,-22268.686,-22309.034,-22253.855,-18168.686,-18209.034,-18153.855,-13377.229,-13417.577,-13362.398
2024-04-09 17:40:44.194862,100188500.0,100186600.0,100180410.952,-13735.343,-13451.053,-13223.096,-11835.343,-11551.053,-11323.096,-5646.295,-5362.005,-5134.048
2024-04-09 17:40:45.197401,100188500.0,100186600.0,100180410.952,-13735.343,-13451.053,-13223.096,-11835.343,-11551.053,-11323.096,-5646.295,-5362.005,-5134.048
2024-04-09 17:40:46.202196,100188500.0,100186600.0,100180419.132,-13751.826,-13456.909,-13222.639,-11851.826,-11556.909,-11322.639,-5670.958,-5376.041,-5141.771
2024-04-09 17:40:47.202514,100188500.0,100186600.0,100180419.132,-13751.826,-13456.909,-13222.639,-11851.826,-11556.909,-11322.639,-5670.958,-5376.041,-5141.771
2024-04-09 17:40:48.213983,100188500.0,100186600.0,100180419.132,-14780.009,-14305.806,-13968.397,-12880.009,-12405.806,-12068.397,-6699.141,-6224.938,-5887.529
2024-04-09 17:40:49.228585,100179500.0,100180900.0,100179008.197,-19155.571,-19912.595,-20293.152,-20555.571,-21312.595,-21693.152,-18663.768,-19420.792,-19801.349
2024-04-09 17:40:50.242020,100179500.0,100180900.0,100179008.13,-19155.674,-19912.634,-20293.173,-20555.674,-21312.634,-21693.173,-18663.804,-19420.764,-19801.303
2024-04-09 17:40:51.245299,100179500.0,100180900.0,100179009.009,-19153.845,-19911.806,-20292.665,-20553.845,-21311.806,-21692.665,-18662.854,-19420.815,-19801.674
2024-04-09 17:40:52.247461,100179500.0,100180900.0,100179009.174,-19153.534,-19911.666,-20292.58,-20553.534,-21311.666,-21692.58,-18662.708,-19420.84,-19801.754
2024-04-09 17:40:53.250659,100179500.0,100180900.0,100179012.658,-19148.586,-19909.48,-20291.259,-20548.586,-21309.48,-21691.259,-18661.244,-19422.138,-19803.917
